replicate,block,temp,rh,evap,tray_no,development_time,development_rate
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,7,0.14285714285714285
35-75-E-2,1,35,75,E,2,8,0.125
35-75-E-2,1,35,75,E,2,8,0.125
35-75-E-2,1,35,75,E,2,9,0.1111111111111111
35-75-E-3,1,35,75,E,3,5,0.2
35-75-E-3,1,35,75,E,3,5,0.2
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,6,0.16666666666666666
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,7,0.14285714285714285
35-75-E-3,1,35,75,E,3,8,0.125
35-75-E-3,1,35,75,E,3,8,0.125
35-75-E-4,1,35,75,E,4,5,0.2
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,6,0.16666666666666666
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,7,0.14285714285714285
35-75-E-4,1,35,75,E,4,8,0.125
35-75-E-4,1,35,75,E,4,8,0.125
35-75-E-4,1,35,75,E,4,8,0.125
35-75-E-4,1,35,75,E,4,8,0.125
35-75-E-4,1,35,75,E,4,8,0.125
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,7,0.14285714285714285
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,8,0.125
32-45-C-2,1,32,45,C,2,9,0.1111111111111111
32-45-C-2,1,32,45,C,2,9,0.1111111111111111
32-45-C-2,1,32,45,C,2,9,0.1111111111111111
32-45-C-2,1,32,45,C,2,10,0.1
32-45-C-2,1,32,45,C,2,11,0.09090909090909091
32-45-C-2,1,32,45,C,2,11,0.09090909090909091
32-45-C-2,1,32,45,C,2,12,0.08333333333333333
32-45-C-2,1,32,45,C,2,15,0.06666666666666667
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,7,0.14285714285714285
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,8,0.125
32-45-C-3,1,32,45,C,3,9,0.1111111111111111
32-45-C-3,1,32,45,C,3,10,0.1
32-45-C-3,1,32,45,C,3,10,0.1
32-45-C-3,1,32,45,C,3,12,0.08333333333333333
32-45-C-4,1,32,45,C,4,6,0.16666666666666666
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,7,0.14285714285714285
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,8,0.125
32-45-C-4,1,32,45,C,4,9,0.1111111111111111
32-45-C-4,1,32,45,C,4,9,0.1111111111111111
32-45-C-4,1,32,45,C,4,9,0.1111111111111111
32-45-C-4,1,32,45,C,4,10,0.1
32-45-C-4,1,32,45,C,4,10,0.1
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,9,0.1111111111111111
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,10,0.1
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,11,0.09090909090909091
28-45-C-2,1,28,45,C,2,12,0.08333333333333333
28-45-C-2,1,28,45,C,2,12,0.08333333333333333
28-45-C-2,1,28,45,C,2,12,0.08333333333333333
28-45-C-2,1,28,45,C,2,12,0.08333333333333333
